Time,CLN2,CLB2T,CKIT,CDC20T,CDH1A,CLN3,CLB5T
284.989848090099,1.47702062858395,0.272769797580444,0.00536300023195597,0.123489369923246,-4.64329366551971e-13,0.266248528762405,0.206040515539862
285.05955710729,1.47706241133023,0.285247489931337,0.0053246367209293,0.134615390468881,-4.55125137474319e-13,0.266341001907746,0.205507424453445
285.129266124481,1.47710380259837,0.29755187331732,0.00528354820738281,0.145493278040483,-4.29008599422791e-13,0.266433485029569,0.204911968040216
285.198975141672,1.47714480594498,0.309701767774676,0.00523995396212535,0.156125531626672,-3.69560618372909e-13,0.266525978108913,0.204267021047559
285.333532529758,1.47722286791164,0.332646831714489,0.00514962255616139,0.175988742856616,-2.82502185315497e-13,0.266704543032724,0.202862358358627
285.468089917844,1.47729950476315,0.354861305699976,0.00505267003134841,0.195014914162198,-2.27311952764384e-13,0.266883144850406,0.201248441471363
285.60264730593,1.47737450798694,0.376234489061168,0.00495096569060781,0.213240962191511,-1.95881672248544e-13,0.267061783425106,0.199414762712992
285.737204694016,1.47744138293607,0.39665093907395,0.00484631219404261,0.230699784154912,-1.7242184914036e-13,0.267240458619741,0.197353499077452
285.832466595754,1.47743107505289,0.410462334558,0.00477135002544926,0.242613415936178,-1.55605183008758e-13,0.267366976443113,0.195753346767226
285.864491525058,1.477392729851,0.414976909591635,0.00474609718999038,0.246537600290809,-1.49826522502815e-13,0.26740951301537,0.195188857703569
285.896516454363,1.47729903282934,0.419423972473823,0.00472084533620366,0.250421759299551,-1.43644911916767e-13,0.267452051646815,0.194610903436355
285.928541383667,1.47710726095707,0.423801815306422,0.00469561171047464,0.254266312755705,-1.37275842435161e-13,0.267494592335592,0.194019401716821
285.960566312971,1.47677460531193,0.428108731189852,0.00467041319256899,0.258071669578918,-1.31476730171511e-13,0.267537135079847,0.193414279857101
285.992591242275,1.4762723156622,0.43234300934199,0.00464526564147247,0.261838229612617,-1.26776776345147e-13,0.267579679877722,0.192795477292434
286.034948322506,1.47533383162646,0.437828909109336,0.00461210809611794,0.266761067400196,-1.20743526457035e-13,0.267635953985807,0.191955932026516
