temp_index	temp	sweep	S	E	accepted	nonnull	null
1	0.74529200563365905	57	187519	-0.00093141694863637292	925571585	956067375	233937
1	0.74529200563365905	58	187882	-0.00093321998914082849	941806371	972840528	238000
1	0.74529200563365905	59	187421	-0.00093093017737070716	958040464	989613708	242036
1	0.74529200563365905	60	187981	-0.00093371172746022546	974273282	1006386745	246215
1	0.74529200563365905	61	187748	-0.00093255440394083655	990505706	1023159791	250385
1	0.74529200563365905	62	187430	-0.0009309748808542887	1006739344	1039932965	254427
1	0.74529200563365905	63	187527	-0.00093145668506622314	1022974735	1056705990	258618
1	0.74529200563365905	64	187578	-0.00093171000480651855	1039207888	1073479218	262606
1	0.74529200563365905	65	187678	-0.00093220671017964685	1055440962	1090252431	266609
1	0.74529200563365905	66	187697	-0.00093230108420054114	1071675078	1107025508	270748
1	0.74529200563365905	67	187371	-0.00093068182468414307	1087909380	1123798565	274907
1	0.74529200563365905	68	186722	-0.00092745820681254065	1104145885	1140571749	278939
1	0.74529200563365905	69	186954	-0.00092861056327819824	1120381753	1157344954	282950
1	0.74529200563365905	70	187914	-0.00093337893486022949	1136615661	1174118082	287038
1	0.74529200563365905	71	187863	-0.00093312561511993408	1152848328	1190891289	291047
1	0.74529200563365905	72	187634	-0.00093198815981547034	1169082889	1207664513	295039
1	0.74529200563365905	73	187693	-0.00093228121598561608	1185317055	1224437713	299055
1	0.74529200563365905	74	187709	-0.00093236068884531653	1201551443	1241210794	303190
1	0.74529200563365905	75	187452	-0.00093108415603637695	1217785644	1257983931	307269
1	0.74529200563365905	76	187535	-0.00093149642149607337	1234019587	1274757100	311316
1	0.74529200563365905	77	188072	-0.0009341637293497721	1250253638	1291530161	315471
1	0.74529200563365905	78	187991	-0.00093376139799753821	1266487649	1308303272	319576
1	0.74529200563365905	79	187928	-0.00093344847361246741	1282721933	1325076385	323679
1	0.74529200563365905	80	187631	-0.00093197325865427649	1298956429	1341849359	327921
1	0.74529200563365905	81	187216	-0.00092991193135579431	1315190447	1358622480	332016
1	0.74529200563365905	82	187110	-0.00092938542366027832	1331426155	1375395655	336057
1	0.74529200563365905	83	187538	-0.00093151132265726722	1347660206	1392168760	340168
1	0.74529200563365905	84	187731	-0.00093246996402740479	1363894957	1408941913	344231
1	0.74529200563365905	85	188245	-0.00093502302964528405	1380129169	1425715085	348275
1	0.74529200563365905	86	188291	-0.00093525151411692298	1396362159	1442488280	352296
1	0.74529200563365905	87	188242	-0.00093500812848409021	1412592945	1459261377	356415
1	0.74529200563365905	88	187680	-0.00093221664428710938	1428825366	1476034435	360573
1	0.74529200563365905	89	187922	-0.00093341867129007972	1445059056	1492807589	364635
1	0.74529200563365905	90	187330	-0.00093047817548116052	1461291988	1509580693	368747
1	0.74529200563365905	91	187097	-0.00092932085196177161	1477526494	1526353785	372871
1	0.74529200563365905	92	187012	-0.00092889865239461267	1493761188	1543126890	376982
1	0.74529200563365905	93	187636	-0.00093199809392293298	1509996172	1559900033	381055
1	0.74529200563365905	94	188024	-0.00093392531077067054	1526230483	1576673149	385155
1	0.74529200563365905	95	187468	-0.00093116362889607751	1542464046	1593446304	389216
1	0.74529200563365905	96	187787	-0.00093274811903635657	1558696926	1610219373	393363
1	0.74529200563365905	97	187778	-0.00093270341555277503	1574930771	1626992576	397376
1	0.74529200563365905	98	187517	-0.00093140701452891028	1591165787	1643765693	401475
1	0.74529200563365905	99	187621	-0.00093192358811696374	1607399037	1660538793	405591
1	0.74529200563365905	100	187229	-0.00092997650305430091	1623632319	1677311829	409771
2	0.32317682831211181	1	328494	-0.0016316473484039307	15817339	16773132	4084
2	0.32317682831211181	2	442389	-0.0021973699331283569	31180343	33546261	8171
2	0.32317682831211181	3	537128	-0.0026679436365763345	46185959	50319367	12281
2	0.32317682831211181	4	615851	-0.0030589650074640908	60890889	67092482	16382
2	0.32317682831211181	5	681854	-0.0033868054548899331	75356769	83865504	20576
2	0.32317682831211181	6	736265	-0.0036570678154627481	89626543	100638627	24669
2	0.32317682831211181	7	782882	-0.0038886169592539468	103737616	117411756	28756
2	0.32317682831211181	8	822320	-0.0040845076243082685	117706110	134184753	32975
2	0.32317682831211181	9	856908	-0.0042563080787658691	131561010	150957866	37078
2	0.32317682831211181	10	885716	-0.0043993989626566572	145316222	167730979	41181
2	0.32317682831211181	11	910643	-0.0045232127110163374	158991158	184504048	45328
2	0.32317682831211181	12	931240	-0.0046255191167195635	172593748	201277150	49442
2	0.32317682831211181	13	949163	-0.0047145436207453413	186139983	218050135	53673
2	0.32317682831211181	14	965641	-0.0047963907321294146	199634132	234823365	57659
2	0.32317682831211181	15	979432	-0.0048648913701375323	213086153	251596561	61679
2	0.32317682831211181	16	991879	-0.0049267162879308062	226496525	268369650	65806
2	0.32317682831211181	17	1001622	-0.0049751102924346924	239877980	285142700	69972
2	0.32317682831211181	18	1010715	-0.0050202757120132446	253230846	301915868	74020
2	0.32317682831211181	19	1019839	-0.0050655951102574663	266554620	318689025	78079
2	0.32317682831211181	20	1026632	-0.0050993363062540693	279857251	335462036	82284
2	0.32317682831211181	21	1032812	-0.0051300326983133955	293142326	352235210	86326
2	0.32317682831211181	22	1037487	-0.0051532536745071411	306411438	369008287	90465
2	0.32317682831211181	23	1042889	-0.0051800856987635297	319666630	385781307	94661
2	0.32317682831211181	24	1047502	-0.0052029987176259356	332908288	402554452	98732
2	0.32317682831211181	25	1050639	-0.0052185803651809692	346137251	419327669	102731
2	0.32317682831211181	26	1053602	-0.0052332977453867597	359359810	436100890	106726
2	0.32317682831211181	27	1056306	-0.0052467286586761475	372579266	452873930	110902
2	0.32317682831211181	28	1058793	-0.0052590817213058472	385786501	469647165	114883
2	0.32317682831211181	29	1061010	-0.0052700936794281006	398988260	486420308	118956
2	0.32317682831211181	30	1063243	-0.0052811851104100542	412186916	503193427	123053
2	0.32317682831211181	31	1065409	-0.0052919437487920122	425378106	519966553	127143
2	0.32317682831211181	32	1066631	-0.0052980134884516401	438565055	536739742	131170
2	0.32317682831211181	33	1069487	-0.0053121993939081831	451744510	553512900	135228
2	0.32317682831211181	34	1071369	-0.0053215473890304565	464921982	570286011	139333
2	0.32317682831211181	35	1072423	-0.0053267826636632281	478094008	587059233	143327
2	0.32317682831211181	36	1073685	-0.0053330510854721069	491262077	603832329	147447
2	0.32317682831211181	37	1074593	-0.0053375611702601118	504428897	620605457	151535
2	0.32317682831211181	38	1075983	-0.0053444653749465942	517591244	637378538	155670
2	0.32317682831211181	39	1076181	-0.0053454488515853882	530752054	654151733	159691
2	0.32317682831211181	40	1076103	-0.0053450614213943481	543909803	670924718	163922
2	0.32317682831211181	41	1076817	-0.0053486078977584839	557069260	687697817	168039
2	0.32317682831211181	42	1077034	-0.0053496857484181719	570227974	704470964	172108
2	0.32317682831211181	43	1077515	-0.0053520749012629194	583389894	721243953	176335
2	0.32317682831211181	44	1077082	-0.0053499241669972735	596548797	738017124	180380
2	0.32317682831211181	45	1078058	-0.0053547720114390058	609708746	754790328	184392
2	0.32317682831211181	46	1079319	-0.0053610354661941528	622862559	771563346	188590
2	0.32317682831211181	47	1079029	-0.0053595950206120806	636014553	788336429	192723
2	0.32317682831211181	48	1079720	-0.0053630272547403974	649163347	805109541	196827
2	0.32317682831211181	49	1081354	-0.0053711434205373125	662312417	821882602	200982
2	0.32317682831211181	50	1082227	-0.0053754796584447222	675461801	838655708	205092
2	0.32317682831211181	51	1083230	-0.0053804616133371992	688607459	855428903	209113
